Smiles,lable
C#CCN(C)CC(=C)c1ccc(C)c(C)c1.O=C(O)C(=O)O,1
C#CCN(C)CC(=C)c1cccc(COc2ccccc2)c1.O=C(O)C(=O)O,1
C#CCN(C)CC(=C)c1cccc(COc2cccc(OC)c2)c1.O=C(O)C(=O)O,1
C#CCN(C)CC(=C)c1cccc(Cl)c1.O=C(O)C(=O)O,1
C#CCN(C)CC(=C)Cc1ccc(F)c(F)c1.O=C(O)C(=O)O,1
C#CCN(C)CC(=C)c1cccc(OCc2cccc(F)c2)c1.O=C(O)C(=O)O,1
C#CCN(C)CC(=C)c1ccc(COc2ccccc2)cc1.O=C(O)C(=O)O,1
C#CCN(C)CC(=C)c1cccc(OCc2ccc(OC)cc2)c1.O=C(O)C(=O)O,1
C#CCN(C)CC(=C)c1ccccc1.Cl,1
C#CCN(C)CC(=C)c1cccc(OC)c1.O=C(O)C(=O)O,1
CCN(C)c1ccc(/C=C2\Oc3cc(O)cc(O)c3C2=O)cc1,1
CC[C@@H]1Cc2c(C)cc(-c3cncnc3)c(O)c2C(=O)O1,1
CN1C(=N)N(C)/C(=C/c2c[nH]c3cc(Br)ccc23)C1=O,1
C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1C,1
C/N=C1\NC(=O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1C,1
CN1C(=N)N(C)/C(=C/c2c[nH]c3c(Br)cccc23)C1=O,1
C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,1
C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccccc23)N1C,1
CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,1
C#CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,1
C#CCN(C)Cc1ccnc2c(O)cccc12,1
Cc1c(C)c2ccc(OS(=O)(=O)c3ccc([N+](=O)[O-])cc3)cc2oc1=O,1
O=C(O)c1cc2cc([N+](=O)[O-])ccc2oc1=O,1
CN(C)c1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1,1
O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccccc3)nnc12,1
C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc(O)cc1,1
Oc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,1
Clc1ccccc1/C=N/Nc1nc2ccccc2nc1Cc1ccccc1,1
Clc1ccccc1-c1nnc2c(Cc3ccccc3)nc3ccccc3n12,1
COc1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1,1
C(=N/Nc1nc2ccccc2nc1Cc1ccccc1)\c1ccc2c(c1)OCO2,1
