smiles,lable
C1=CC(=CC(=C1)N)C2=CC3=C(N2)N=CN=C3OC4=CC=CC(=C4)O,1
CCN1C2=NC=C(C(=C2C=N1)NC3CCOCC3)C4=NN=C(O4)CC5=C(N=C(S5)C)C,1
CC1=NC(=NO1)C2=CC3=C(C=CN=C3C4=CC(=CC=C4)OC)NC2=O,1
C1CN(CCN1C2=CC=C(C=C2)C#N)C(=O)COC3=CC4=C(C=C3)NC=C4CCN,1
CC1([C@@H]([C@H](C2=C(O1)C=CC(=C2)OCCCC(F)(F)F)N(C)S(=O)(=O)C)O)C,1
C1=CC(=C(C=C1NCC2=C(C(=C(C(=C2F)F)C(F)(F)F)F)F)C(=O)O)O,1
C1=CC(=C(C=C1NCC2=C(C(=C(C(=C2F)F)C(F)(F)F)F)F)C(=O)[O-])O.[K+],1
CCN(CC)CCN1C2=CC=CC=C2N=C(C1=O)CC3=CC=C(C=C3)OC.Cl,1
CC(=CCC1=C(C2=C(C=C1O)O[C@@H](CC2=O)C3=CC=C(C=C3)O)O)C,1
CS(=O)(=O)O.CS(=O)(=O)O.C=CCNC1=NC(=NC(=N1)N2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)NCC=C,1
C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)[O-].[Na+],1
COC1=CC2=NC=CC(=C2C=C1)NC(=O)NC3=CC=CC(=N3)C(F)(F)F,1
CC(=CC[C@@H]1C[C@@]2(C(=O)/C(=C(\C3=CC(=C(C=C3)O)O)/O)/C(=O)[C@@](C2=O)(C1(C)C)CC=C(C)C)C[C@H](CC=C(C)C)C(=C)C)C,1
CC1CN(C(=O)N(C1=O)CC2=C(SC(=C2)C3=CC=CC=C3)C(=O)O)CC(C(=O)O)N,1
CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=CC=C4)C5=CC=C(C=C5)F)CC3,1
CCCCCC[C@@H](CCC)C(=O)O,1
CC(C)(C=C)C1=C(C2=C(N1)C=C(C=C2)Br)CCNC.Cl,1
CN1CCCC1CCSC2=CC=C(C=C2)O.Cl,1
C1COCCN1CCCCC(=O)NC2=CC=C(C=C2)C3=CN=CC=C3,1
CCN1C=C(C=N1)N2C(=C(C3=C2C(=C(C=C3)Cl)F)SC4=CC=CC(=C4F)C(=O)O)C5CC5,1
CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)SC.CS(=O)(=O)O,1
COC1=C(C=C(C=C1)C2(CCC(CC2)C(=O)O)C#N)OC3CCCC3,1
CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,1
C(C(=O)O)ON.C(C(=O)O)ON.Cl,1
C1CN2CCC1[C@H](C2)OC3=NN=C(C=C3)C4=CC5=C(C=C4)NC=C5,1
C1CN2CCC1[C@@H](C2)NC(=O)C3=NNC4=CC=CC=C43.Cl,1
C1=CC=C(C=C1)[C@H](CC2=CC=CC=N2)N.Cl.Cl,1
C1=CC=C(C=C1)C(CC2=CC=CC=N2)N,1
CC1(C2=CC=CC=C2C(=CCCN(C)C)C3=CC=CC=C31)C.Cl,1
CC(C)(C)C(=O)NCCCC(=O)O,1
CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,1
C1CC(CCC1CCN2CCC3=C(C2)C=CC(=C3)C#N)NC(=O)C4=CC=NC5=CC=CC=C45.Cl,1
C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2(CC4=CC=NC=C4)CC5=CC=NC=C5.Cl.Cl,1
C1=CC2=C(C=C1[N+](=O)[O-])NC(=N2)COCC3=NC4=C(N3)C=C(C=C4)[N+](=O)[O-].Cl,1
C1=CC2=C(C=C1[N+](=O)[O-])NC(=N2)COCC3=NC4=C(N3)C=C(C=C4)[N+](=O)[O-],1
C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2(CC4=CC(=NC=C4)F)CC5=CC(=NC=C5)F,1
CCCSC1=NC2=C(C(=O)N1C3=CC=CC=C3)SCC2,1
C1=CC(=CC(=C1)[N+](=O)[O-])N2C3=C(C=CC=N3)C(=O)N(C2=O)CC4=CC=NC=C4.Cl,1
CN(C1=CC=CC(=C1F)C(=O)NC2=C(C=C(C=C2Br)C(C(F)(F)F)(C(F)(F)F)F)C(F)(F)F)C(=O)C3=CC=CC=C3,1
CC1=C(C=CC(=C1)C2=NOC(C2)(C3=CC(=CC(=C3)Cl)Cl)C(F)(F)F)C(=O)N/C=N/OC,1
C1CC(=O)N([C@H]1C(=O)NC(CC2=CC=CC=C2)C(=O)C(=O)NC3CC3)CC4=CC=CC=C4,1
C[C@]1(C=CSC(=N1)N)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)C#N)F,1
C[C@@H]1[C@H]2CSC(=N[C@]2(CO1)C3=C(C=CC(=C3)NC(=O)C4=NC=C(N=C4)C(F)F)F)N,1
CCOC1=CC=CC=C1C(=O)NCC2=COC(=N2)C3=CC(=C(C=C3)OC(F)F)OC(C)C,1
CC1(CCC(=CC1)C2=C(C=CC(=N2)C3CC(OC(C3)(C)C)(C)C)NC(=O)C4=NC=C(N4)C#N)C,1
C[C@@H]1CN(C[C@H]1C2=CN3C(=CN=C3C4CCOCC4)C(=O)N2)CC5=NC=CC=N5,1
COC1=CC=C(C=C1)C(=O)N2CCCC2=O,1
C1CCN(CC1)C(=O)C2=CC3=NC=CN=C3C=C2,1
C1CCN(CC1)C(=O)C2=CC3=NON=C3C=C2,1
CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)N3CC4=CN=C(N=C4N(C3=O)C)NC5=CN=C(C=C5)C,1
CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)C,1
B1(C2=C(CO1)C=C(C=C2)OC3=CC=C(C=C3)C#N)O,1
C1=CC(=CC(=C1)C(=O)N)C2=CC(=NC=N2)NC3=CC=C(C=C3)OC(F)(F)F,1
C1C[C@H](C2=CC=CC=C2C1)NC3=NC4=CC=CC=C4N3.Cl,1
CC1=CSC(=N1)N(C2CC2)C(=O)CSC3=NN=C(C=C3)C4=CC=CC=C4,1
CN1C(=O)N(C(=O)S1)CC2=CC=CC=C2,1
CN(CCO/N=C(\C1=CC=CC=C1F)/C=C/C2=CC=C(C=C2)O)C.CN(CCO/N=C(\C1=CC=CC=C1F)/C=C/C2=CC=C(C=C2)O)C.C(=C/C(=O)O)\C(=O)O,1
C1C2=CC=CC=C2CC13C(=O)N=C4N3C=CC=C4,1
C1=CC(=CC=C1C2=CC=C(O2)C3=CC=C(C=C3)C(=N)N)C(=N)N.Cl.Cl,1
CC[C@H](C)[C@@H](C(=O)NCCN1CCOCC1)N.Cl.Cl,1
CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,1
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,1
COC(=O)C1=CC=CC=C1C(=O)C2=CC=C(C=C2)OCCN3CCCCC3.Cl,1
CC(C)(C1=CC2=C(C=C1)N(C=N2)C3=CC=CC(=C3)C4=CC=CC=C4C#N)O,1
CN1C[C@H]2[C@H](C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24.C(=C\C(=O)O)\C(=O)O,1
CCCNC(=O)C1=NN=C2C(=C1N)C=CC=C2C3=C(C=CC=C3F)OC,1
CN1C=C(C2=C1C=CC(=C2)Br)C3=C(C(=O)NC3=O)C4=COC5=CC=CC=C54,1
C1=CC=C(C=C1)NC2=NC(=NC=C2F)NC3=CC=C(C=C3)CN,1
C1C[C@H]2CN3CCNCC4=C3C(=CC=C4)[C@H]2C1.Cl,1
CC[C@H](CO)NC1=NC2=C(C(=N1)N(C)CC3=CC=CC=C3)N=CN2C(C)C,1
CC1=NC(=C2N1N=CN=C2N3CCC3)C4=C(N(N=C4)C)C5=NC=C(C=C5)C(F)(F)F,1
COC1=C(C=C(C=C1)Cl)N(CC(=O)NC2=CC3=C(C=C2)OCO3)S(=O)(=O)C4=CC=CC=C4,1
C1CN(CCC1C(=O)NC2=CC=C(C=C2)CP(=O)(O)O)C(=O)OCC3=CC(=CC(=C3)Cl)Cl,1
C1CN(CCN1CCCCCC(=O)NCC2=CC=C(C=C2)C#N)C3=CC=CC=C3C4=CC=CC=C4,1
C1CC2=NC3=C(CN2C1C(=O)NCCC4=CC=C(C=C4)O)C=C(C=C3)Br,1
C1=CC(=CC=C1C2=NC3=C(S2)C=C(C=C3)Br)N,1
C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=C(C=C4)I)O)N=O,1
CCCN(CCC)C1CCC2=C(C1)C(=CC=C2)O,1
C[C@H]1C[C@H]2CSC(=N[C@]2(CO1)C3=NC(=CS3)NC(=O)C4=NC=C(C=C4)OC(F)F)N,1
COC1=CC(=C(C=C1)OC)C(=O)N[C@@H]2CN3CCC2CC3.C(=O)(C(F)(F)F)O,1
CC1=CN(C=N1)CCCNC2=C(C=CC=C2F)C3=CC(=C(C=C3)OC)OC,1
C1=CC(=CC(=C1)NC2=NC(=NC=C2C(=O)N)NCCN)C(F)(F)F,1
C1=CC=C(C=C1)C(=NC2=CC=C(C=C2)OCCCCCOC3=CC=C(C=C3)N=C(C4=CC=CC=C4)N)N,1
C1[C@H]([C@@H]1NCC2=NN=C(O2)N)C3=CC=C(C=C3)OCC4=CC=CC=C4,1
C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=CN=CC(=C2)C3=CN=C(N=C3)N,1
CC1=C(C(=CC2=C1N=CN2CC3CC3)NC4=NC=C(C=C4)C5=CN(C=N5)C)F,1
C1COCCC1N2C3=C(C=N2)C(=O)NC(=N3)CC4=CC=CC=N4,1
C1=C(NC=N1)/C=C\C(=O)O,1
CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C.[Cl-],1
C1=NC(=C(C(=N1)N)NC=O)N,1
C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,1
CN1C=NC=C1C[C@@H](C(=O)O)NC(=O)CCN,1
CN1C=C(C2=CC3=C(C=C21)OCO3)C4=C(C(=O)NC4=O)C5=COC6=C5C=C(C=C6)F,1
C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,1
CC(C)CN(CCCN1CCN(CC1)CCCNC2=NC3=CC=CC=C3N2)CC(C)C.OS(=O)(=O)O.OS(=O)(=O)O,1
C[Se]C[C@@H](C(=O)O)N,1
C[C@@H](C1=CN=CC(=N1)N2CCN(CC2)C3=CC=CC=N3)NC(=O)CCC4=CC(=C(C=C4)F)F,1
